No,Time,Sample Type,Label,6Li (KED),23Na (KED) [ppb],24Mg (KED) [ppb],27Al (KED) [ppb],39K (KED) [ppb],44Ca (KED) [ppb],32S (KED) [ppb],51V (KED) [ppb],52Cr (KED) [ppb],55Mn (KED) [ppb],57Fe (KED) [ppb],59Co (KED) [ppb],60Ni (KED) [ppb],63Cu (KED) [ppb],66Zn (KED) [ppb],71Ga (KED) [ppb],72Ge (KED) [ppb],75As (KED) [ppb],77Se (KED) [ppb],88Sr (KED) [ppb],95Mo (KED) [ppb],105Pd (KED) [ppb],107Ag (KED) [ppb],111Cd (KED) [ppb],182W (KED) [ppb],45Sc (KED),208Pb (KED) [ppb],89Y (KED),113In (KED),209Bi (KED),238U (KED) [ppb],159Tb (KED),Date,Notes,Type,31P (KED) [ppb],90Zr (KED) [ppb],115In (KED),118Sn (KED) [ppb],130Te (KED) [ppb],47Ti (KED) [ppb],195Pt (KED) [ppb],232Th (KED) [ppm],45Sc (KED) [ppb]
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
13,,,2,114.50%,10319.01432,1173.723668,141.0105748,375.4655778,364.8316167,57.45776729,0.197962125,2.057120216,1.732973527,97.18729937,0.054809181,1.496762806,1.680119087,23.04879256,0.030351501,0.535979827,0.081163154,0.055692216,9.07850939,124988.752,-39.77921939,2.080526348,0.41150535,13.06580242,108.60%,0.805556973,111.00%,108.70%,99.90%,0.015488876,118.00%,,ECAL_Bloom(Prather)_20260224.csv,,790.5353411,,,,,,,0.000166464,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
13,,,3,114.80%,9990.754427,1170.242735,139.0423442,373.1860947,366.1055092,-197.6544226,0.184401722,2.041218111,1.714174514,95.01645924,0.0507648,1.510096001,1.6553236,22.96527581,0.031228237,0.50271396,0.077304166,0.048297194,9.203886918,130924.6855,-33.80000041,2.493244536,0.290827601,14.18503264,110.00%,0.819950483,110.40%,106.60%,100.60%,0.015393682,115.10%,,ECAL_Bloom(Prather)_20260224.csv,,788.4543683,,,,,,,0.000165725,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
13,,,4,115.10%,10289.60801,1169.151796,137.4065158,376.9054482,366.868142,-196.021376,0.194402724,2.083422884,1.688885566,97.2668932,0.056493252,1.555545945,1.671473559,23.14129896,0.029466598,0.576005135,0.077086134,0.03898618,9.448209023,129054.0695,-57.26521652,2.77366039,0.351673609,13.58219279,108.90%,0.80447429,108.60%,106.50%,100.00%,0.01478457,112.10%,,ECAL_Bloom(Prather)_20260224.csv,,792.3745813,,,,,,,0.000167689,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
13,,,5,110.20%,10669.21592,1215.100201,141.0002962,379.6151919,371.1818726,-189.0434486,0.192368488,2.055519033,1.727318919,98.42161508,0.054998974,1.521077479,1.692829971,22.98528467,0.03555366,0.388361837,0.07614283,0.035706617,9.24054702,126415.4369,-37.08951815,2.831310571,0.431682316,13.6750785,108.10%,0.811469782,111.70%,107.80%,99.60%,0.015404673,114.20%,,ECAL_Bloom(Prather)_20260224.csv,,790.8016481,,,,,,,0.000174454,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,Mean:,113.70%,10280.62748,1176.497354,139.4159363,375.212153,365.5265569,-16.84402165,0.190090033,2.058750024,1.710732887,96.69365794,0.054462138,1.526452657,1.670993065,22.94544443,0.031499749,0.468570282,0.078513919,0.042411152,9.187015624,128919.0404,-47.32016985,2.410023572,0.378918098,13.52110936,109.10%,0.807227282,110.40%,107.30%,100.50%,0.014948636,114.90%,,ECAL_Bloom(Prather)_20260224.csv,,790.714481,,,,,,,0.000167783,
,,,RSD [%]:,1.754786005,2.469985222,1.940618782,1.126378087,0.895087977,1.238280479,1651.753664,3.674158963,0.742396201,1.196500901,1.427433135,3.982390774,1.645267023,0.971768948,0.924020851,7.49933244,21.41333538,2.967196537,22.03667856,1.984186222,2.578124782,31.67982149,17.54720486,15.18751481,3.419390901,0.782206635,1.154751879,1.056442962,0.862455077,1.156607869,5.134220807,1.846394777,,ECAL_Bloom(Prather)_20260224.csv,,0.183079218,,,,,,,2.321952213,
,,,SD:,2.00%,253.9299795,22.83132863,1.570350556,3.358478869,4.526243999,278.2217448,0.00698421,0.015284082,0.020468934,1.380237313,0.002168895,0.025114222,0.016238192,0.212020691,0.002362271,0.100336526,0.002329662,0.009346009,0.182287498,3323.693729,14.99094534,0.422891773,0.057548242,0.462339583,0.90%,0.009321472,1.20%,0.90%,1.20%,0.000767496,2.10%,,ECAL_Bloom(Prather)_20260224.csv,,1.447633886,,,,,,,3.90E-06,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
No,,Sample Type,Label,6Li (KED),23Na (KED) [ppb],24Mg (KED) [ppb],27Al (KED) [ppb],39K (KED) [ppb],44Ca (KED) [ppb],32S (KED) [ppb],51V (KED) [ppb],52Cr (KED) [ppb],55Mn (KED) [ppb],57Fe (KED) [ppb],59Co (KED) [ppb],60Ni (KED) [ppb],63Cu (KED) [ppb],66Zn (KED) [ppb],71Ga (KED) [ppb],72Ge (KED) [ppb],75As (KED) [ppb],77Se (KED) [ppb],88Sr (KED) [ppb],95Mo (KED) [ppb],105Pd (KED) [ppb],107Ag (KED) [ppb],111Cd (KED) [ppb],182W (KED) [ppb],45Sc (KED),208Pb (KED) [ppb],89Y (KED),113In (KED),209Bi (KED),238U (KED) [ppb],159Tb (KED),,ECAL_Bloom(Prather)_20260224.csv,,31P (KED) [ppb],,,,,,,232Th (KED) [ppm],
14,,UNKNOWN,916PMS_air,116.80%,2616.682209,741.2510472,1056.702412,751.6873882,468.6796912,445.0186086,2.748746077,3.409101299,25.6833143,1430.632986,0.509750807,2.250823852,7.931316977,31.82069425,0.385882619,5.174637523,0.470356933,0.315339762,10.25470269,487961.442,-56.9997714,0.562828442,1.820408309,60.4743184,114.00%,5.753146854,116.20%,110.60%,104.10%,0.096610913,120.20%,,ECAL_Bloom(Prather)_20260224.csv,,350.0768311,,,,,,,0.000595569,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
14,,,1,117.10%,2625.528025,746.6979253,1053.248243,754.2900319,466.341181,860.116804,2.752664875,3.46313764,26.11744091,1427.136977,0.510523575,2.293805176,7.940580723,32.05038321,0.389409036,4.698075007,0.484306392,0.32946404,10.31866614,487596.1131,-92.40698976,0.372038441,1.675277622,60.00770404,114.10%,5.88160347,115.30%,110.00%,103.70%,0.09690874,119.40%,,ECAL_Bloom(Prather)_20260224.csv,,349.0612238,,,,,,,0.000590259,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
14,,,2,116.00%,2618.30569,749.6194633,1065.963432,719.4887989,475.0693701,629.4130985,2.785242951,3.46549503,25.62718883,1432.750668,0.522512722,2.241378339,8.134856956,32.46651067,0.371860065,5.463751769,0.470858422,0.322745449,10.31369954,494132.5416,-61.46667685,0.470647172,1.964736158,60.41286237,112.80%,5.652300789,115.60%,108.50%,104.50%,0.095762877,118.50%,,ECAL_Bloom(Prather)_20260224.csv,,348.7951756,,,,,,,0.000600171,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
14,,,3,116.20%,2617.775487,741.9341014,1052.729343,761.5675335,470.9178621,363.6164534,2.734864705,3.424614828,25.83717759,1458.543191,0.506518128,2.269620545,8.006951819,31.98754527,0.411370824,5.296548204,0.467995871,0.311999692,10.18598056,483972.6337,-48.39330149,0.579305492,1.847979564,60.11556493,113.70%,5.708686434,117.00%,110.50%,103.70%,0.095967315,119.70%,,ECAL_Bloom(Prather)_20260224.csv,,355.952956,,,,,,,0.000582821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
14,,,4,116.80%,2632.595523,737.6932933,1056.799322,765.7138883,470.4245633,324.5979808,2.747985888,3.332809155,25.46677089,1437.739156,0.508165995,2.193251936,7.785010845,31.19867129,0.365271669,4.793747779,0.453510189,0.308372345,10.21626929,485172.8582,-47.03354413,0.601030145,1.658280972,61.01292065,114.60%,5.787682685,117.40%,112.30%,103.30%,0.097351575,122.40%,,ECAL_Bloom(Prather)_20260224.csv,,350.7780994,,,,,,,0.000603233,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
14,,,5,118.00%,2589.206319,730.3104526,1054.771718,757.3766887,460.6454796,47.34870631,2.722971965,3.359449843,25.36799327,1396.994937,0.501033618,2.256063264,7.789184542,31.40036082,0.3915015,5.621064856,0.475113789,0.304117283,10.2388979,488933.0637,-35.69834479,0.791120959,1.955767227,60.82254,114.90%,5.735460894,115.80%,111.60%,105.10%,0.097064055,120.80%,,ECAL_Bloom(Prather)_20260224.csv,,345.796701,,,,,,,0.000601359,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,Mean:,116.80%,2616.682209,741.2510472,1056.702412,751.6873882,468.6796912,445.0186086,2.748746077,3.409101299,25.6833143,1430.632986,0.509750807,2.250823852,7.931316977,31.82069425,0.385882619,5.174637523,0.470356933,0.315339762,10.25470269,487961.442,-56.9997714,0.562828442,1.820408309,60.4743184,114.00%,5.753146854,116.20%,110.60%,104.10%,0.096610913,120.20%,,ECAL_Bloom(Prather)_20260224.csv,,350.0768311,,,,,,,0.000595569,
,,,RSD [%]:,0.666710851,0.630927681,1.028571575,0.51229276,2.462253752,1.163277378,69.76653983,0.854151979,1.773788739,1.170679813,1.55425481,1.558366332,1.667078829,1.87903151,1.618724215,4.698876811,7.908726407,2.39322698,3.325905649,0.577358723,0.812317852,38.2438776,27.91611182,8.113553592,0.721524746,0.72466151,1.509147895,0.799852411,1.308433486,0.686263003,0.727507452,1.247487919,,ECAL_Bloom(Prather)_20260224.csv,,1.068946175,,,,,,,1.46415524,
,,,SD:,0.80%,16.50937237,7.624297567,5.413409955,18.50845092,5.452044822,310.4740848,0.023478469,0.060470255,0.300669376,22.235682,0.007943785,0.037523008,0.149031945,0.515089283,0.018132149,0.409247924,0.011256709,0.010487903,0.05920642,3963.797904,21.79892281,0.157119817,0.147699804,0.436337172,0.80%,0.086823495,0.90%,1.40%,0.70%,0.000702852,1.50%,,ECAL_Bloom(Prather)_20260224.csv,,3.742132895,,,,,,,8.72E-06,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
No,,Sample Type,Label,6Li (KED),23Na (KED) [ppb],24Mg (KED) [ppb],27Al (KED) [ppb],39K (KED) [ppb],44Ca (KED) [ppb],32S (KED) [ppb],51V (KED) [ppb],52Cr (KED) [ppb],55Mn (KED) [ppb],57Fe (KED) [ppb],59Co (KED) [ppb],60Ni (KED) [ppb],63Cu (KED) [ppb],66Zn (KED) [ppb],71Ga (KED) [ppb],72Ge (KED) [ppb],75As (KED) [ppb],77Se (KED) [ppb],88Sr (KED) [ppb],95Mo (KED) [ppb],105Pd (KED) [ppb],107Ag (KED) [ppb],111Cd (KED) [ppb],182W (KED) [ppb],45Sc (KED),208Pb (KED) [ppb],89Y (KED),113In (KED),209Bi (KED),238U (KED) [ppb],159Tb (KED),,ECAL_Bloom(Prather)_20260224.csv,,31P (KED) [ppb],,,,,,,232Th (KED) [ppm],
15,,UNKNOWN,916PMC_air,115.50%,9288.637071,1052.266393,83.10279266,346.6631319,372.5126301,46.07867443,0.213690634,2.038290506,1.713652151,104.4843262,0.062170922,2.277532961,1.654498369,11.85532219,0.026133136,0.560403565,0.095789683,0.068313851,8.366440777,202244.2406,-55.12987564,6.797370916,0.429495839,22.88540203,112.20%,0.860626593,112.30%,109.80%,101.20%,0.012163315,116.50%,,ECAL_Bloom(Prather)_20260224.csv,,764.129944,,,,,,,0.000106065,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
15,,,1,116.10%,9178.204019,1030.11781,81.26872644,342.7209381,366.7802019,421.8029165,0.217370265,2.004796343,1.706253102,104.1777969,0.059429239,2.277444008,1.671762202,11.85614844,0.030232059,0.523168959,0.094205369,0.047172267,8.26534254,196470.193,-61.44128923,5.258769179,0.450630353,22.32441693,112.60%,0.853807812,112.70%,109.30%,101.90%,0.011786573,115.30%,,ECAL_Bloom(Prather)_20260224.csv,,771.3215772,,,,,,,0.000100405,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
15,,,2,117.90%,9165.969724,1045.170136,82.31371187,340.7338944,373.6403364,-14.76410637,0.21387629,2.010478098,1.727600475,104.7193908,0.059823989,2.27301718,1.642554859,11.69764976,0.024681046,0.624285884,0.090441902,0.055054083,8.456136991,206692.4971,-60.38327501,6.492192904,0.449306598,23.05848777,112.50%,0.859615278,111.20%,109.80%,101.40%,0.012345424,117.50%,,ECAL_Bloom(Prather)_20260224.csv,,755.4963491,,,,,,,0.000108313,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
15,,,3,113.90%,9286.796817,1061.261417,83.93444254,347.6452366,372.1411861,111.4563214,0.206290669,2.05831579,1.681420991,103.8141791,0.063845199,2.25945778,1.646569803,11.832475,0.023371572,0.717979005,0.1023995,0.091523126,8.458201853,204302.6772,-109.830923,7.040604288,0.328443922,22.69939175,112.90%,0.859832934,111.60%,111.30%,101.20%,0.012481838,115.70%,,ECAL_Bloom(Prather)_20260224.csv,,762.9489023,,,,,,,0.000105079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
15,,,4,113.80%,9410.771784,1073.529994,84.87637629,344.8246915,370.2791033,-140.4656766,0.217496656,2.065106017,1.738793783,103.4058314,0.063634643,2.295809523,1.671109208,12.07636927,0.030609526,0.476588888,0.096203713,0.076488916,8.309704172,206372.522,-55.84131782,7.326914026,0.520501221,23.05822074,112.20%,0.868695097,112.50%,108.70%,100.50%,0.011608553,118.20%,,ECAL_Bloom(Prather)_20260224.csv,,766.2157711,,,,,,,0.000105588,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
15,,,5,115.90%,9401.443009,1051.252608,83.12070616,357.3908991,379.722323,-147.6360828,0.213419293,2.05275628,1.714192403,106.304433,0.06412154,2.281936316,1.640495771,11.81396847,0.021771479,0.459995087,0.095697932,0.071330866,8.34281833,197383.3137,11.84742687,7.868374183,0.398597101,23.28649298,110.90%,0.861181846,113.60%,109.80%,100.90%,0.01259419,115.80%,,ECAL_Bloom(Prather)_20260224.csv,,764.6671204,,,,,,,0.000110941,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,Mean:,115.50%,9288.637071,1052.266393,83.10279266,346.6631319,372.5126301,46.07867443,0.213690634,2.038290506,1.713652151,104.4843262,0.062170922,2.277532961,1.654498369,11.85532219,0.026133136,0.560403565,0.095789683,0.068313851,8.366440777,202244.2406,-55.12987564,6.797370916,0.429495839,22.88540203,112.20%,0.860626593,112.30%,109.80%,101.20%,0.012163315,116.50%,,ECAL_Bloom(Prather)_20260224.csv,,764.129944,,,,,,,0.000106065,
,,,RSD [%]:,1.480227529,1.26112307,1.557928907,1.682941609,1.881255843,1.282090377,510.6537067,2.13031404,1.39299861,1.278672535,1.077965583,3.752899014,0.581058865,0.943901541,1.162346028,15.49615972,19.42572736,4.519799331,25.74630918,1.04308237,2.447848961,78.78514255,14.6138835,16.58148984,1.64949135,0.709134629,0.619103292,0.858453862,0.864470399,0.529326144,3.607072558,1.102114475,,ECAL_Bloom(Prather)_20260224.csv,,0.752611119,,,,,,,3.713865227,
,,,SD:,1.70%,117.141145,16.39356231,1.398571476,6.521620425,4.775948585,235.302459,0.004552282,0.028393358,0.021911999,1.126305076,0.002333212,0.013233807,0.015616836,0.137799867,0.004049633,0.108862469,0.004329501,0.017588295,0.087268869,4950.633543,43.43415111,0.993359867,0.071216809,0.377492727,0.80%,0.005328168,1.00%,0.90%,0.50%,0.00043874,1.30%,,ECAL_Bloom(Prather)_20260224.csv,,5.75092692,,,,,,,3.94E-06,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
No,,Sample Type,Label,6Li (KED),23Na (KED) [ppb],24Mg (KED) [ppb],27Al (KED) [ppb],39K (KED) [ppb],44Ca (KED) [ppb],32S (KED) [ppb],51V (KED) [ppb],52Cr (KED) [ppb],55Mn (KED) [ppb],57Fe (KED) [ppb],59Co (KED) [ppb],60Ni (KED) [ppb],63Cu (KED) [ppb],66Zn (KED) [ppb],71Ga (KED) [ppb],72Ge (KED) [ppb],75As (KED) [ppb],77Se (KED) [ppb],88Sr (KED) [ppb],95Mo (KED) [ppb],105Pd (KED) [ppb],107Ag (KED) [ppb],111Cd (KED) [ppb],182W (KED) [ppb],45Sc (KED),208Pb (KED) [ppb],89Y (KED),113In (KED),209Bi (KED),238U (KED) [ppb],159Tb (KED),,ECAL_Bloom(Prather)_20260224.csv,,31P (KED) [ppb],,,,,,,232Th (KED) [ppm],
16,,UNKNOWN,917AMC_air,119.60%,10461.87326,1197.941583,110.0412575,368.4075592,323.6382301,-27.87681076,0.143806313,1.693286649,1.033876923,63.57794279,0.033955148,1.027383577,0.96474153,9.042696559,0.022756006,0.319356788,0.065771238,0.048984146,9.254904969,138199.4245,-40.47405038,2.985616358,0.228992622,16.84135178,117.60%,0.630253675,118.30%,112.90%,101.70%,0.010916264,119.60%,,ECAL_Bloom(Prather)_20260224.csv,,816.5937643,,,,,,,0.000108674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
16,,,1,119.10%,10400.02529,1179.259902,108.8208194,366.1774105,317.326544,613.2723072,0.14757995,1.680369005,1.045886304,62.41377643,0.033440979,1.049537223,0.974213787,9.263977004,0.017124746,0.28872323,0.066261022,0.047671532,9.350329976,136350.5636,-96.75374681,2.33212435,0.177702625,16.4015046,117.20%,0.641185434,116.80%,112.40%,101.20%,0.011208785,117.50%,,ECAL_Bloom(Prather)_20260224.csv,,807.9109001,,,,,,,9.99E-05,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
16,,,2,120.90%,10356.56074,1203.619426,110.4792854,367.9140639,324.6767118,46.15355908,0.141623265,1.693779268,1.025061363,63.85927103,0.032937002,1.036918321,0.972383467,9.14491621,0.024626004,0.287494394,0.066378426,0.042769309,9.28229699,139424.7256,-15.41365479,2.680591567,0.208261553,17.3773337,117.30%,0.634571011,117.50%,113.50%,102.20%,0.010807602,118.40%,,ECAL_Bloom(Prather)_20260224.csv,,820.4222581,,,,,,,0.000107574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
16,,,3,117.80%,10441.84792,1207.453299,112.2029314,363.7014082,322.4552929,-172.475772,0.142625708,1.683025839,1.052853606,63.95260318,0.033965919,1.006031338,0.950965065,8.791609105,0.023484159,0.34457039,0.068185274,0.063065604,9.399803014,137753.2213,-35.33162137,3.104257395,0.181416257,17.04292585,119.20%,0.636557288,118.40%,115.10%,100.70%,0.010886287,120.70%,,ECAL_Bloom(Prather)_20260224.csv,,811.7585796,,,,,,,0.000106326,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
16,,,4,119.20%,10715.40004,1214.397966,110.2426323,374.8913928,329.2023662,-216.1987589,0.14586354,1.722730326,1.02530132,64.13266501,0.036381347,1.033737407,0.976934058,9.016453879,0.023953449,0.377448592,0.067676322,0.040144085,9.042781923,139079.0384,-8.311619226,3.347605245,0.366720238,16.92664807,116.20%,0.619208637,119.00%,111.50%,101.70%,0.010896061,121.40%,,ECAL_Bloom(Prather)_20260224.csv,,822.4065353,,,,,,,0.000114272,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
16,,,5,121.00%,10395.53229,1184.977323,108.4606192,369.3535206,324.5302358,-410.1353892,0.141339105,1.686528806,1.020282025,63.53139833,0.033050491,1.010693594,0.949211271,8.996526598,0.024591672,0.298547333,0.060355145,0.0512702,9.19931294,138389.5733,-46.55960972,3.463503231,0.210862436,16.45834669,117.90%,0.619746007,119.70%,111.80%,102.60%,0.010782587,120.10%,,ECAL_Bloom(Prather)_20260224.csv,,820.4705484,,,,,,,0.000115277,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20260224.csv,,,,,,,,,,
